OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,irwin_IsCpxChild,irwin_CpxName,irwin_CpxID,SHAPE_Length,SHAPE_Area
17640,Grayling,Wildfire Daily Fire Perimeter,Image Interpretation,1088.1,2022/07/06 00:46:47+00,2022/07/16 15:22:22+00,2022/07/15 14:08:00+00,1088.10703176306,{86CDECE8-F57B-4E0C-B070-278396441328},2022 NIFS,,DEFAULT,966.253,,,1088.1,1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTN3,,2022/07/06 00:39:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 18:30:00+00,2022/07/14 15:59:59+00,2022/07/21 18:30:00+00,U,Type 5 IC,Grayling,"82 miles northeast of Circle, AK",WF,FI,66.1386,-141.2048,,,{FB0402F9-0D9B-4DE7-B3A7-9DB8D79093A5},,0,1,0,0,0,0,000490,0,0,"Circle, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKEID,,BLM,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKUYD-000490,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/21 18:34:11+00,2022/07/06 00:46:41+00,{565B0561-DCF6-4FBE-ACD0-37EF2C1975B8},0,,,0.40739983083161,-0.000874242744093464
17645,Pah River,Wildfire Daily Fire Perimeter,Image Interpretation,1306.9,2022/07/07 01:28:02+00,2022/07/15 01:53:03+00,2022/07/14 21:38:00+00,1306.92950648749,{502D3F30-F8CA-4052-8BF5-604776465EAB},2022 NIFS,,DEFAULT,39.1163,,,1306.93,0.1,AKGADC,,,,,,,,,Natural,,,PTZ0,,2022/07/07 01:26:00+00,,,,,,,PD,1522,AICC,,,,,,Pah River,,WF,FI,66.62192,-155.171,,,{D9B5D82D-B9BC-439C-99D8-01A64659973B},,0,1,0,0,0,,000500,,,,Northwest Arctic,AKGADC,02188,DNR,AKAKS,,State,Other,,,,,,,AK04,BLM,AKGAD,US-AK,,,,,,2022-AKGAD-000500,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/16 22:31:19+00,2022/07/07 01:27:47+00,{3B2BA115-57FE-4C2E-BB8B-218EB4A4A3D3},0,,,0.39744267348631,-0.00107074051797386
17654,Prospect,Wildfire Daily Fire Perimeter,Mixed Methods,412.317016747334,2022/07/06 18:21:02+00,2022/07/16 22:45:10+00,2022/07/06 23:11:00+00,412.315312934477,{1665E816-F2BC-4247-9582-598C3552B65E},2022 NIFS,,ICS209,412.3257,,,412,1,AKYTDC,0,,,,,,,,Natural,,,PTU5,,2022/07/06 18:11:00+00,,,,,,,PD,1522,AICC,,,,,,Prospect,,WF,FI,66.76078,-150.5798,,,{B8F318E3-594F-4C0A-AA77-85912656C367},,0,1,0,0,0,0,000494,100,0,,Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03N,BLM,AKUYD,US-AK,,,,,,2022-AKUYD-000494,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/22 03:57:08+00,2022/07/06 18:20:55+00,{44688090-1616-406A-A345-B445C7E69DA7},1,Dalton Highway Complex,{B4654FA1-FE2F-4A42-87E8-6EF8D3FCBA7E},0.132816590865474,-0.000339640436944514
17657,American,Wildfire Daily Fire Perimeter,Image Interpretation,9843.24589266081,2022/07/09 00:01:56+00,2022/07/20 21:46:27+00,2022/07/14 21:48:00+00,9843.20519895542,{1FDF5033-F70E-4366-A4D7-479E8CDF7317},2022 NIFS,,ICS209,7737.782,,,9843,5,AKYTDC,,,,,,,,,Natural,,,PT0D,,2022/07/07 03:33:59+00,,,,,,,PD,1522,AICC,,,,,,American,,WF,FI,64.09833,-153.7748,,,{FCAF6FD6-218F-4B1A-A7AD-0555AB73955C},,0,1,0,0,0,0,000504,0,0,,Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000504,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/22 01:00:42+00,2022/07/07 03:43:47+00,{469DE208-D1E9-4393-9460-E25D871F83A2},1,Paradise Complex,{64C0C4A7-ADA2-4997-AF9F-6CF2222E9C98},0.938582036394478,-0.00731995787371183
17659,South Fork Kuskokwim,Wildfire Daily Fire Perimeter,Digitized-Image,2865.61919833623,2022/07/15 21:35:42+00,2022/07/15 21:39:27+00,2022/07/14 21:59:59+00,2865.60732918017,{F7DD5274-B6A7-47F5-A37A-9CAF4A3AB7ED},2022 NIFS,,DEFAULT,1947.4141,,,2866,0.1,AKMSSC,16828,,,,Minimal,,,,Natural,,,,,2022/07/08 04:36:22+00,Type 5 Incident,,0,0,100,0,,,AICC,2022/07/22 03:00:00+00,2022/07/15 03:00:00+00,2022/07/22 03:00:00+00,U,Type 5 IC,South Fork Kuskokwim,"35 miles SE of Nikolai, AK",WF,FI,62.819867,-153.927783,,,{74B7321C-08DE-4AE1-B148-3FFAC0A2D047},,0,,,0,,0,204518,0,0,,Yukon-Koyukuk,AKMSSC,02290,DNR,AKDNS,,State,Other,,,,,,,AK09,DVF,AKSWS,US-AK,,,Timber (Litter and Understory),,,2022-AKSWS-204518,No Decision,ifm,ics209,0,,,,IRWIN,,2022/07/22 03:34:42+00,2022/07/08 06:13:25+00,{C985C4AD-A1D1-4EB1-AB7D-1BC24C816E0B},0,,,0.446320305494349,-0.00203878699340696
17661,Kyikhgyit,Wildfire Daily Fire Perimeter,Image Interpretation,11795.1069827362,2022/07/10 22:23:46+00,2022/07/23 19:04:27+00,2022/07/13 22:17:00+00,11795.0584919127,{B4A70736-8BE6-4B8A-BF85-66C456AEB822},2022 NIFS,,DEFAULT,725.9071,,,11795,0.1,AKYTDC,0,,,,Minimal,,Creeping,Backing,Natural,,,PT4V,,2022/07/09 01:04:00+00,Type 5 Incident,,0,25,25,50,PD,1522,AICC,2022/07/21 18:00:00+00,2022/07/14 15:59:59+00,2022/07/21 18:00:00+00,U,Type 5 IC,Kyikhgyit,"20.5 miles northwest of Hughes, AK",WF,FI,66.3005,-154.6465,,,{4F767093-B1FD-475B-BAED-F8C9C76B0603},,0,1,0,0,0,0,000523,0,0,"Hughes, AK",Yukon-Koyukuk,AKYTDC,02290,ANC,AKDYN,,ANCSA,Private,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),6,2022-AKTAD-000523,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/07/20 02:24:42+00,,IRWIN,,2022/07/23 20:57:07+00,2022/07/09 01:20:57+00,{9688F136-3735-46FB-832C-E9E8523C3257},0,,,0.785487076281192,-0.00953772347141895
17662,Bear Paw,Wildfire Daily Fire Perimeter,Image Interpretation,2751.5,2022/07/07 20:59:17+00,2022/07/15 14:24:57+00,2022/07/14 21:48:00+00,2751.45240994835,{DCA8FBA4-D208-4B0A-A495-E8871BBB0813},2022 NIFS,,ICS209,1750.0652,,,2040,5,AKYTDC,,,,,,,,,Natural,,,PT1R,,2022/07/07 20:42:59+00,,,,,,,PD,1522,AICC,,,,,,Bear Paw,,WF,FI,64.02999,-151.2198,,,{182A00B4-1E71-4B61-B4C2-EA25FA3F89C9},,0,1,0,0,0,0,000510,0,0,,Denali,AKYTDC,02068,BLM,AKCYD,,BLM,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000510,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/22 01:00:44+00,2022/07/07 20:59:12+00,{CF99D38B-A378-42F7-9842-E09F15BC4FA8},1,Paradise Complex,{64C0C4A7-ADA2-4997-AF9F-6CF2222E9C98},0.375343999715106,-0.00204430655531876
17663,East Henshaw,Wildfire Daily Fire Perimeter,Image Interpretation,440.1,2022/07/08 05:24:47+00,2022/07/21 21:49:35+00,2022/07/14 22:21:59+00,440.053098263456,{4A39C070-C8C0-4C2B-B4AA-C942B3A44420},2022 NIFS,,DEFAULT,145.203,,,440.1,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PT21,,2022/07/08 05:15:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 19:15:00+00,2022/07/15 02:00:00+00,2022/07/18 19:15:00+00,F,Type 5 IC,East Henshaw,"26 miles east of Evansville, AK",WF,FI,66.90516,-152.3245,,,{B43EDCAE-E8BB-4889-952A-A99495BD85FD},,0,1,0,0,0,0,000516,0,0,"Evansville, AK",Yukon-Koyukuk,AKYTDC,02290,DNR,AKAKS,,State,Other,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000516,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/18 19:17:42+00,2022/07/08 05:24:40+00,{14639677-320A-4992-8BE1-3A8D28EECDCF},0,,,0.207697246607385,-0.000364607570363169
17664,Starr,Wildfire Daily Fire Perimeter,Image Interpretation,205.2,2022/07/07 16:47:17+00,2022/07/15 14:20:56+00,2022/07/14 21:48:00+00,205.185726808322,{BF53609E-CBF9-4291-8BE3-8199753B50DB},2022 NIFS,,ICS209,185.7427,,,185,0.1,AKYTDC,144000,,,,Moderate,Creeping,Smoldering,,Natural,,,PT0Z,,2022/07/07 16:15:00+00,Type 5 Incident,,0,50,50,0,PD,1522,AICC,2022/07/14 20:45:00+00,2022/07/14 18:14:59+00,2022/07/14 20:45:00+00,F,Type 5 IC,Starr,21 miles east of Lake Minchumina,WF,FI,63.93995,-151.5899,,,{958276A6-E8F1-434B-A721-A7FF46152B8B},,0,1,0,0,0,0,000508,75,0,Lake Minchumina,Denali,AKYTDC,02068,NPS,AKDEP,,NPS,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),,,2022-AKTAD-000508,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/24 02:19:24+00,2022/07/07 16:47:06+00,{D2BAE0B8-1686-4FC4-A0A3-E8F501F2AAA5},1,Paradise Complex,{64C0C4A7-ADA2-4997-AF9F-6CF2222E9C98},0.0709643910970746,-0.000151881771111443
17668,Halfway Hill,Wildfire Daily Fire Perimeter,IR Image Interpretation,11701.3687556571,2022/07/23 09:36:14+00,2022/07/23 20:48:14+00,2022/07/22 22:27:11+00,11701.3249833875,{F07D1C8C-FD67-4195-AC18-9E211C518029},2022 NIFS,,ICS209,11675.1597,,,11701,1,UTRFC,10200000,,,,Minimal,Torching,Creeping,Smoldering,Human,,,PT4U,,2022/07/08 20:13:00+00,Type 2 Incident,,38,62,0,0,PN,1522,GBCC,2022/07/23 22:30:00+00,2022/07/22 22:30:00+00,2022/07/23 22:30:00+00,U,Type 2 Team, Halfway Hill,3 miles SE of Fillmore,WF,FI,38.9097,-112.338,30,,{E35F91E8-7980-40D9-85C7-35633C260DFA},,0,1,0,0,0,0,220216,77,62,,Millard,UTRFC,49027,DFF,UTSCS,,State,Other,,,,,,,GB27,DFF,UTSCS,US-UT,,,Timber (Litter and Understory),Chaparral (6 feet),301,2022-UTSCS-220216,Approved Decision,wildcad,ics209,0,Type 2 Incident,2022/07/22 00:36:35+00,,IRWIN,,2022/07/23 22:33:00+00,2022/07/08 20:52:10+00,{EB0A327D-470D-40F3-B447-2726FCDAB912},0,,,0.920249585219225,-0.00491764619602356
17673,Christian,Wildfire Daily Fire Perimeter,Image Interpretation,818.2,2022/07/09 16:15:47+00,2022/07/16 16:38:56+00,2022/07/15 20:27:00+00,818.243175126076,{AF44A00B-EB3D-4086-B55F-3C9BBEF464D4},2022 NIFS,,DEFAULT,408.5929,,,818.2,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PT5B,,2022/07/09 15:55:00+00,Type 5 Incident,,0,100,0,0,PD,1522,AICC,2022/07/21 18:30:00+00,2022/07/14 15:59:59+00,2022/07/21 18:30:00+00,U,Type 5 IC,Christian,"24 miles east of Venetie, AK",WF,FI,66.99512,-145.3864,,,{9139E75E-F7D4-4EE9-B8B7-95825B578F57},,0,1,0,0,0,0,000528,0,100,"Venetie, AK",Yukon-Koyukuk,AKYTDC,02290,FWS,AKVLN,,ANCSA,Private,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),,,2022-AKUYD-000528,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/21 18:38:43+00,2022/07/09 16:15:40+00,{8C8D77DC-86B3-435A-BD2E-B5A302227F04},0,,,0.291435135621103,-0.000680578136754402
17677,Monday Creek,Wildfire Daily Fire Perimeter,GPS-Flight,653.336638431577,2022/07/10 20:08:28+00,2022/07/10 23:25:50+00,2022/08/04 18:56:00+00,653.831834571865,{E06570AA-F99A-48B8-8C32-7788AC57BA70},2022 NIFS,,DEFAULT,,,,653,0.1,WYCPC,0,,,,Minimal,Smoldering,Creeping,Single Tree Torching,Undetermined,,,PT57,,2022/07/09 19:46:00+00,Type 4 Incident,,0,100,0,0,P2,0206,RMCC,2022/07/23 23:15:00+00,2022/07/22 23:29:59+00,2022/07/23 23:15:00+00,U,Type 4 IC,MONDAY CREEK,"7 miles South West of Esterbrook,WY",WF,FI,41.2259,-106.4808,15,,{66623530-34DC-4A8A-851D-8BF7A06A158D},,0,1,0,0,0,0,220194,95,100,,Converse,WYCPC,56009,USFS,WYMRF,,USFS,Federal,,,,,,,RM09,USFS,WYMRF,US-WY,,,Timber (Litter and Understory),Timber (Grass and Understory),12,2022-WYMRF-220194,Approved Decision,wildcad,ics209,0,Type 3 Incident,2022/07/10 18:09:32+00,,IRWIN,,2022/07/23 23:22:49+00,2022/07/09 20:38:08+00,{523BBF86-E3FD-45C4-A893-2F27B96C73DD},0,,,0.124600151846094,-0.000289066250949263
17678,Jacob City,Wildfire Daily Fire Perimeter,IR Image Interpretation,4113.60513435863,2022/07/12 08:03:44+00,2022/07/19 12:11:00+00,2022/07/18 21:19:00+00,4113.58972569568,{F4B914B2-18D8-49C6-A257-AB6FFFC23FC4},2022 NIFS,,ICS209,4113.6407,,,4114,4,UTNUC,5395600,,,,Minimal,Smoldering,Smoldering,Smoldering,Human,,,PT5Y,,2022/07/09 20:34:00+00,Type 4 Incident,,0,100,0,0,PN,1522,GBCC,2022/07/23 21:59:59+00,2022/07/22 22:44:59+00,2022/07/23 21:59:59+00,U,Type 4 IC,Jacob City,1 Mi E of Stockton,WF,FI,40.42237,-112.3224,2100,,{1C886C71-CDDD-4E66-9110-703FBD26CA87},,0,1,0,0,0,0,000342,98,100,Stockton,Tooele,UTNUC,49045,DFF,UTNWS,,State,Other,Salt Lake,,,4W,32,4S,GB25,DFF,UTNWS,US-UT,,,Timber (Litter and Understory),Chaparral (6 feet),21,2022-UTNWS-000342,Approved Decision,wildcad,ics209,0,Type 2 Incident,2022/07/13 21:40:33+00,,IRWIN,,2022/07/23 22:25:33+00,2022/07/09 21:11:02+00,{12C05049-1428-42C8-BC90-76ED9A7DD63B},0,,,0.372067719899543,-0.00176664488958366
17679,Minnkohwin,Wildfire Daily Fire Perimeter,Image Interpretation,7163.2,2022/07/09 02:08:47+00,2022/07/15 15:45:22+00,2022/07/14 21:48:00+00,7163.19915546747,{2B5822BE-17EA-4AB7-9AC1-F6257F6C68AC},2022 NIFS,,DEFAULT,5999.534,,,7163.2,15,AKYTDC,0,,,,Minimal,,,,Natural,,,PT4W,,2022/07/09 01:57:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 17:45:00+00,2022/07/17 15:59:59+00,2022/07/21 17:45:00+00,U,Type 5 IC,Minnkohwin,"19 miles southeast of Allakaket, AK",WF,FI,66.366,-152.1294,,,{5BFC53ED-FB2C-40BA-AD88-391AB0F4C102},,0,1,0,0,0,0,000525,0,0,"Allakaket, AK",Yukon-Koyukuk,AKYTDC,02290,FWS,AKKAR,,USFWS,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),,,2022-AKTAD-000525,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/07/16 03:46:07+00,,IRWIN,,2022/07/22 16:53:57+00,2022/07/09 02:08:33+00,{C532A24D-5A4A-4C2A-98A6-D07753C4E303},0,,,1.08094191787215,-0.00580797425207207
17681,Hammond,Wildfire Daily Fire Perimeter,Image Interpretation,4.1,2022/06/25 20:29:47+00,2022/07/10 16:13:49+00,2022/07/09 21:47:47+00,4.09760962123863,{27AA7B2C-E1D2-4CA6-B933-889385EB9B94},2022 NIFS,,DEFAULT,,,,4.1,0.1,AKYTDC,,,,,,,,,Natural,,,PRQ7,,2022/06/25 20:24:00+00,,,,,,,PD,1522,AICC,,,,,,Hammond,,WF,FI,67.73186,-150.0831,,,{5F3B0DF7-6736-44B3-BCD3-50476A9EC8F0},,0,1,0,0,0,,000378,,,,Yukon-Koyukuk,AKYTDC,02290,NPS,AKGAP,,NPS,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000378,Approved Decision,wildcad,wildcad,0,Type 5 Incident,2022/06/30 17:40:07+00,,IRWIN,,2022/07/22 22:39:18+00,2022/06/25 20:29:44+00,{A21D4C30-7517-44C3-9168-16C76091F56C},0,,,0.0137139016186591,-3.51265408329776e-06
17682,Hess,Wildfire Daily Fire Perimeter,Image Interpretation,2.2,2022/07/10 16:23:46+00,2022/07/10 16:26:39+00,2022/07/09 21:47:30+00,2.24224409000139,{64629A04-ACB3-46C6-AC3B-7B4F68D1B744},2022 NIFS,,DEFAULT,,,,2.2,0.5,AKYTDC,,,,,,,,,Natural,,,PRD3,,2022/06/23 23:00:00+00,,,,,,,PD,1522,AICC,,,,,,Hess,,WF,FI,65.64704,-148.8302,,,{8E89F4A0-CBF0-4246-AC2B-A4E61144C9B0},,0,1,0,0,0,,000363,,,,Yukon-Koyukuk,AKYTDC,02290,DNR,AKDNS,,State,Other,,,,,,,AK02,BLM,AKUYD,US-AK,,,,,,2022-AKUYD-000363,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/22 22:57:21+00,2022/06/23 23:35:45+00,{F4C2660C-247B-42EE-838C-DB7F51EAB4D3},0,,,0.00832375823239455,-1.76803906018463e-06
17684,Helpmejack Hills,Wildfire Daily Fire Perimeter,Mixed Methods,8672.9,2022/07/10 18:10:57+00,2022/07/15 20:06:13+00,2022/07/15 12:01:00+00,8672.90424930019,{76B77EA8-1009-450A-B6FA-C759EAD44EDE},2022 NIFS,,DEFAULT,545.8998,,,5481.9,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PT7F,,2022/07/10 12:54:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 18:00:00+00,2022/07/14 15:59:59+00,2022/07/21 18:00:00+00,U,Type 5 IC,Helpmejack Hills,"38.2 miles northwest of Allakaket, AK",WF,FI,66.90133,-153.7535,,,{DB6E7E53-C105-483C-8C7E-7A39E83B6D22},,0,1,0,0,0,0,000532,0,0,"Allakaket, AK",Yukon-Koyukuk,AKYTDC,02290,DNR,AKAKS,,State,Other,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000532,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/21 18:11:56+00,2022/07/10 16:16:52+00,{1FC7D41F-FF82-4898-9125-93C72397C041},0,,,0.520334778680533,-0.00718347772019174
17701,Little Mud West,Wildfire Daily Fire Perimeter,Image Interpretation,2073.5314332551,2022/07/11 15:48:51+00,2022/07/21 23:02:03+00,2022/07/14 21:48:00+00,2073.52288761715,{80AE2C53-ADC7-4B9A-A245-594FD9048ABA},2022 NIFS,,DEFAULT,1405.3996,,,2073.5,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PT7G,,2022/07/10 14:34:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 18:00:00+00,2022/07/14 15:59:59+00,2022/07/21 18:00:00+00,U,Type 5 IC,Little Mud West,58 miles southeast of Tanana.,WF,FI,64.65317,-153.6687,,,{01BC47B7-8A6C-40A3-A8F4-CF2CE64B734C},,0,1,0,0,0,0,000533,0,0,"Tanana, AK",Yukon-Koyukuk,AKYTDC,02290,FWS,AKNOR,,USFWS,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000533,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/22 21:14:55+00,2022/07/10 16:27:51+00,{011B8F51-2C63-4088-9A14-F4D0EBF08267},0,,,0.528952984120041,-0.00157488514274302
17706,Becky Peak,Wildfire Daily Fire Perimeter,IR Image Interpretation,5436.40029798192,2022/07/11 18:59:42+00,2022/07/11 19:00:16+00,2022/07/11 05:12:00+00,5436.37985191729,{94A41380-EE39-438F-83F2-E1A8A16D59A9},2022 NIFS,,DEFAULT,519.4031,,,5989,50,NVECC,975000,,,,Minimal,,Creeping,Isolated Torching,Human,,,PT5P,,2022/07/09 17:57:00+00,Type 4 Incident,,0,100,0,0,PD,1522,GBCC,2022/07/18 23:15:00+00,2022/07/18 00:59:59+00,2022/07/18 23:15:00+00,F,Type 4 IC,Becky Peak,"50 miles north of Ely, Nevada.",WF,FI,39.85638,-114.4364,,,{655CECAF-3CD6-4A8E-97B6-17BADB05A121},,0,1,0,0,0,0,040095,100,100,Ely,White Pine,NVECC,32033,BLM,NVELD,,BLM,Federal,,,,,,,GB20,BLM,NVELD,US-NV,,,Timber (Grass and Understory),Brush (2 feet),25,2022-NVELD-040095,Approved Decision,wildcad,wildcad,0,Type 3 Incident,2022/07/10 23:06:33+00,,IRWIN,,2022/07/22 17:17:03+00,2022/07/09 18:38:33+00,{BC162E8C-9805-4744-A1DE-A30523F42917},0,,,0.812717429620863,-0.00231917334376037
17709,Kichaiakaka,Wildfire Daily Fire Perimeter,Image Interpretation,2310.6,2022/07/11 19:47:57+00,2022/07/14 15:23:24+00,2022/07/13 22:17:00+00,2310.5523979105,{13E78A86-0A49-4D94-93A5-4AD75947B782},2022 NIFS,,DEFAULT,132.6302,,,2310.6,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PUA4,,2022/07/11 15:30:59+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 18:14:59+00,2022/07/14 15:59:59+00,2022/07/21 18:14:59+00,U,Type 5 IC,Kichaiakaka,"49.8 miles northeast of Allakaket, AK",WF,FI,67.03933,-154.0282,,,{3D479471-E4AA-4343-9B50-CE4EE281A869},,0,1,0,0,0,0,000548,0,0,"Allakaket, AK",Yukon-Koyukuk,AKYTDC,02290,NPS,AKGAP,,NPS,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000548,Approved Decision,wildcad,wildcad,0,Type 5 Incident,2022/07/21 22:43:05+00,,IRWIN,,2022/07/22 21:15:16+00,2022/07/11 16:11:14+00,{84617A9D-FC39-4B6D-9548-118C732756EA},0,,,0.312252827314973,-0.00192547861025503
17712,Tolstine Creek,Wildfire Daily Fire Perimeter,Digitized-Image,6536.70239307809,2022/07/23 00:00:07+00,2022/07/23 00:02:19+00,2022/07/18 21:30:00+00,6536.67489550604,{E5D95242-310D-40E8-9DE6-63ABAA65EDF4},2022 NIFS,,DEFAULT,349.4896,,,3542,75,AKMSSC,18412,,,,Minimal,,Backing,,Natural,,,,,2022/07/11 01:11:13+00,Type 5 Incident,,0,0,100,0,,,AICC,2022/07/22 03:00:00+00,2022/07/15 03:00:00+00,2022/07/22 03:00:00+00,U,Type 5 IC,Tolstine Creek,"17 miles west of Ophir, AK",WF,FI,63.08445,-156.955833,,,{93747D4D-EFCD-48CC-90FB-24F60A4A49C6},,0,,,0,,0,204540,0,0,,Yukon-Koyukuk,AKMSSC,02290,DNR,AKDNS,,State,Other,,,,,,,AK07,DVF,AKSWS,US-AK,,,Timber (Litter and Understory),,,2022-AKSWS-204540,No Decision,ifm,ics209,0,,,,IRWIN,,2022/07/22 03:36:44+00,2022/07/11 02:00:55+00,{C0CA9FE4-D2E8-4FA7-8FEE-640F4ADE3E7E},0,,,1.74700633145821,-0.00469321902132686
